address,date,image_link,link_to_page,n_reviews,review,title,user_location,username,latitude,longitude,sentiment_polarity
"Tacoma, Pierce County, Washington, United States of America",2015-11-10,https://media-cdn.tripadvisor.com/media/photo-i/0b/bf/14/3a/photo0jpg.jpg,https://www.tripadvisor.com/Restaurant_Review-g57166-d443915-Reviews-Iggy_s_Sports_Grill-West_Jordan_Utah.html?t=28965#REVIEWS,51,Utah liquor laws are weird as you have to order food with any drinks at restaurants. Iggy's is able to serve drinks and I found the staff to be very friendly and supportive. The service was great and I was able to watch the Thursday,Iggy's Sports Grill,"Tacoma, Washington, Usa",Waltp61,47.2495798,-122.4398746,0.38125000000000003
,2017-09-09,https://media-cdn.tripadvisor.com/media/photo-f/04/1d/56/63/gray-cliff-lodge-restaurant.jpg,https://www.tripadvisor.com/Restaurant_Review-g57090-d471659-Reviews-Gray_Cliff_Lodge_Restaurant-Ogden_Utah.html?t=28965#REVIEWS,65,The atmosphere is engaging and the setting is memorable. Classic brunch fare that is always delicious. The desserts are divine! A perfect place for Sunday brunch. Great for a special occasion or just treat yourself!,Gray Cliff Lodge Restaurant,North Ogden UT,cara w,,,0.6161564625850339
"Birmingham, West Midlands Combined Authority, West Midlands, England, UK",2017-08-19,https://media-cdn.tripadvisor.com/media/photo-f/04/1d/56/63/gray-cliff-lodge-restaurant.jpg,https://www.tripadvisor.com/Restaurant_Review-g57090-d471659-Reviews-Gray_Cliff_Lodge_Restaurant-Ogden_Utah.html?t=28965#REVIEWS,65,"When I walked into the restaurant, it was like walking into my mom's house. It feels like a home. The food is excellent with a wide choice, the meat is particularity tasty and well prepared. We thought it was expensive until we realised that it",Gray Cliff Lodge Restaurant,birmingham,jarvo2001,52.4776875,-1.8948516,0.13333333333333333
"Syracuse, Utah, United States of America",2017-05-07,https://media-cdn.tripadvisor.com/media/photo-f/04/1d/56/63/gray-cliff-lodge-restaurant.jpg,https://www.tripadvisor.com/Restaurant_Review-g57090-d471659-Reviews-Gray_Cliff_Lodge_Restaurant-Ogden_Utah.html?t=28965#REVIEWS,65,"As many other reviews have stated the location is ""quaint"". It is an old home that was converted into a restaurant. All I can say is that when I eat out, especially at a place with prices like this (in all fairness, the price does",Gray Cliff Lodge Restaurant,"Syracuse, Utah",dwanlass,41.0895938,-112.0638903,0.11875
"Ogden, Utah, United States of America",2017-04-04,https://media-cdn.tripadvisor.com/media/photo-f/04/1d/56/63/gray-cliff-lodge-restaurant.jpg,https://www.tripadvisor.com/Restaurant_Review-g57090-d471659-Reviews-Gray_Cliff_Lodge_Restaurant-Ogden_Utah.html?t=28965#REVIEWS,65,"A group of friends enjoyed dinner on a Friday evening. Very accommodating reservation process and friendly staff. Service was very good. Food was good. Salmon bisque was outstanding. Entrees were good, maybe not great but good enough that we'll be back. Dessert was very good.",Gray Cliff Lodge Restaurant,"Ogden, Utah",DCII,41.2230048,-111.9738429,0.4245833333333333
"North Ogden, Weber County, Utah, United States of America",2017-03-13,https://media-cdn.tripadvisor.com/media/photo-f/04/1d/56/63/gray-cliff-lodge-restaurant.jpg,https://www.tripadvisor.com/Restaurant_Review-g57090-d471659-Reviews-Gray_Cliff_Lodge_Restaurant-Ogden_Utah.html?t=28965#REVIEWS,65,"My wife and I ordered the Prime Rib, it was delicious, perfectly cooked and outstanding taste, very comparable to Timber Mine. You have to order the oatmeal pie, and homemade icecream. Wow. We even ordered a pie to take home. Love this place",Gray Cliff Lodge Restaurant,"North Ogden, Utah",meaking69,41.3071354,-111.9601986,0.55
"Mason, Warren County, Ohio, United States of America",2017-02-28,https://media-cdn.tripadvisor.com/media/photo-f/04/1d/56/63/gray-cliff-lodge-restaurant.jpg,https://www.tripadvisor.com/Restaurant_Review-g57090-d471659-Reviews-Gray_Cliff_Lodge_Restaurant-Ogden_Utah.html?t=28965#REVIEWS,65,"Thank you to the incredible service - Jody and Ivy - who were amazing, accommodating, and friendly. Food was outstanding. If you are anywhere near Ogden, check this place out for a terrific dinner.",Gray Cliff Lodge Restaurant,"Mason, Ohio",Eric D,39.3600586,-84.309939,0.41250000000000003
"Salt Lake City, Utah, United States of America",2017-02-10,https://media-cdn.tripadvisor.com/media/photo-f/04/1d/56/63/gray-cliff-lodge-restaurant.jpg,https://www.tripadvisor.com/Restaurant_Review-g57090-d471659-Reviews-Gray_Cliff_Lodge_Restaurant-Ogden_Utah.html?t=28965#REVIEWS,65,"We had dinner here and we thought the staff was great, ambiance nice and the ski museum fun. However, it was like stepping into the 1970's dining experience. All of the sides were very dated. They served cinnamon rolls for dinner along with white rolls.",Gray Cliff Lodge Restaurant,"Salt Lake City, Utah, United States",Marlynne P,40.7670126,-111.8904308,0.38
"Scottsdale, Maricopa County, Arizona, United States of America",2017-01-19,https://media-cdn.tripadvisor.com/media/photo-f/04/1d/56/63/gray-cliff-lodge-restaurant.jpg,https://www.tripadvisor.com/Restaurant_Review-g57090-d471659-Reviews-Gray_Cliff_Lodge_Restaurant-Ogden_Utah.html?t=28965#REVIEWS,65,"We so enjoyed our homey meal at the Gray Cliff Lodge. The restaurant was decorated very old style with plates your grandma would have had. It had a real charm about it. The food was exceptionally good and included a fruit cup, soup or salad,",Gray Cliff Lodge Restaurant,"Scottsdale, Arizona",Peppygal,33.5091215,-111.8992365,0.3825
"Ogden, Utah, United States of America",2017-01-17,https://media-cdn.tripadvisor.com/media/photo-f/04/1d/56/63/gray-cliff-lodge-restaurant.jpg,https://www.tripadvisor.com/Restaurant_Review-g57090-d471659-Reviews-Gray_Cliff_Lodge_Restaurant-Ogden_Utah.html?t=28965#REVIEWS,65,"For special occasions this is our favorite place.Seafood,steak or their chicken is all top of the line,salads and desserts are all also very good!",Gray Cliff Lodge Restaurant,"Ogden, Utah",Ty G,41.2230048,-111.9738429,0.3514285714285714
"Utah, United States of America",2008-05-31,https://media-cdn.tripadvisor.com/media/photo-f/01/24/44/30/tacos-de-adobadas-spicy.jpg,https://www.tripadvisor.com/Restaurant_Review-g2056543-d818304-Reviews-Bellas_Fresh_Mexican_Grill-Farr_West_Utah.html?t=28965#REVIEWS,117,"Because of liquor laws in this city, they are currently all virgin drinks. (I've heard that might be changing soon, but I'm not sure.) I also recommend their take out/catering menu. They have several 'family meals' that are very reasonably priced. Make sure to sign",Bellas Fresh Mexican Grill,Utah,Alantrips,39.4225192,-111.7143584,0.10200000000000001
"Chicago, Cook County, Illinois, United States of America",2015-04-19,https://media-cdn.tripadvisor.com/media/photo-s/06/93/2d/98/delicious-steak-burrito.jpg,https://www.tripadvisor.com/Restaurant_Review-g57128-d648890-Reviews-El_Chanate_Restaurant-Snowbird_Utah.html?t=28965#REVIEWS,180,"The menu had many authentic Mexican dishes that were just fantastic/. Unfortunately the Utah liquor laws make it difficult to get really good drinks, they were tasteful nonetheless. Try the spicy chicken tacos, the chill rellenos or the cheese enchiladas.",El Chanate Restaurant,"Chicago, Illinois",2islandlover2,41.8755546,-87.6244212,0.014285714285714282
"Salome, Salome Road, Salome, La Paz County, Arizona, United States of America",2017-08-19,https://media-cdn.tripadvisor.com/media/photo-f/02/2a/80/3a/menu-1-2.jpg,https://www.tripadvisor.com/Restaurant_Review-g57061-d514864-Reviews-San_Juan_Inn_Trading_Post-Mexican_Hat_Utah.html?t=28965#REVIEWS,285,We had dinner and breakfast there. The food was real good and the staff was very attentive. The music was great.,San Juan Inn & Trading Post,"Salome, Arizona",Sue R,33.778407,-113.604054801563,0.7733333333333334
"Provo, Utah County, Utah, United States of America",2017-07-09,https://media-cdn.tripadvisor.com/media/photo-f/02/2a/80/3a/menu-1-2.jpg,https://www.tripadvisor.com/Restaurant_Review-g57061-d514864-Reviews-San_Juan_Inn_Trading_Post-Mexican_Hat_Utah.html?t=28965#REVIEWS,285,Close to Mexican hat Lodge so we zipped down here for breakfast. Nice out of the way spot and great breakfast.,San Juan Inn & Trading Post,"Provo, Utah",yogaperson,40.2338438,-111.6585337,0.3111111111111111
"Perth, Western Australia, Australia",2017-06-24,https://media-cdn.tripadvisor.com/media/photo-f/02/2a/80/3a/menu-1-2.jpg,https://www.tripadvisor.com/Restaurant_Review-g57061-d514864-Reviews-San_Juan_Inn_Trading_Post-Mexican_Hat_Utah.html?t=28965#REVIEWS,285,We went here on a cold and rainy night so was really in need of some lovely comfort food and friendly service. When we walked in there wasn't an overly 'happy to see' you feeling but we were taken through to the rear of the,San Juan Inn & Trading Post,"Perth, Australia",Theresa P,-31.9527121,115.8604796,0.255
"Harbor City, LA, Los Angeles County, California, 90710, United States of America",2017-05-08,https://media-cdn.tripadvisor.com/media/photo-f/02/2a/80/3a/menu-1-2.jpg,https://www.tripadvisor.com/Restaurant_Review-g57061-d514864-Reviews-San_Juan_Inn_Trading_Post-Mexican_Hat_Utah.html?t=28965#REVIEWS,285,"Breakfast was certainly adequate in the morning. The service was good, the food tasted fine and the coffee was good. The place was certainly on our list for a nice simple meal. We returned for dinner and the restaurant did a Dr.Jeykll and Mr. Hyde.",San Juan Inn & Trading Post,"Harbor City, CA",Loteklenny,33.7951998,-118.2908294,0.42346938775510207
"Huntington Beach, Orange County, California, United States of America",2017-05-07,https://media-cdn.tripadvisor.com/media/photo-f/02/2a/80/3a/menu-1-2.jpg,https://www.tripadvisor.com/Restaurant_Review-g57061-d514864-Reviews-San_Juan_Inn_Trading_Post-Mexican_Hat_Utah.html?t=28965#REVIEWS,285,The place has good roadside diner ambience and a friendly staff. The southwest breakfast burrito was great. The place needs some work.,San Juan Inn & Trading Post,"Huntington Beach, California",Ray H,33.6783336,-118.0000166,0.625
"Salt Lake City, Utah, United States of America",2017-04-23,https://media-cdn.tripadvisor.com/media/photo-f/02/2a/80/3a/menu-1-2.jpg,https://www.tripadvisor.com/Restaurant_Review-g57061-d514864-Reviews-San_Juan_Inn_Trading_Post-Mexican_Hat_Utah.html?t=28965#REVIEWS,285,My husband tried the roast beef sandwich on fry bread and it was really good. I had the cheese quesadilla and enjoyed that as well.,San Juan Inn & Trading Post,"Salt Lake City, United States",Laurie D,40.7670126,-111.8904308,0.6
"Tucson, Pima County, Arizona, United States of America",2017-04-14,https://media-cdn.tripadvisor.com/media/photo-f/02/2a/80/3a/menu-1-2.jpg,https://www.tripadvisor.com/Restaurant_Review-g57061-d514864-Reviews-San_Juan_Inn_Trading_Post-Mexican_Hat_Utah.html?t=28965#REVIEWS,285,Nice choice of home made food a limited menu. Soup and salads were great. Can take out and sit by the river if you are staying at the Inn.,San Juan Inn & Trading Post,"Tucson, Arizona",NEHAZ07,32.2218917,-110.9262353,0.4428571428571429
"Atlanta, Fulton County, Georgia, United States of America",2017-04-10,https://media-cdn.tripadvisor.com/media/photo-f/02/2a/80/3a/menu-1-2.jpg,https://www.tripadvisor.com/Restaurant_Review-g57061-d514864-Reviews-San_Juan_Inn_Trading_Post-Mexican_Hat_Utah.html?t=28965#REVIEWS,285,Clean rooms with Air Conditioning! Going to need this in summer. Place fills up fast so make reservations. Has a decent restaurant run by locals. Was here on motorcycle trip with friends through Valley. Bring your own booz in this part of the country. High,San Juan Inn & Trading Post,"Atlanta, Georgia",Hotpottin,33.7490987,-84.3901849,0.317
"Salt Lake City, Utah, United States of America",2017-04-27,https://media-cdn.tripadvisor.com/media/photo-s/03/77/c6/de/bambara.jpg,https://www.tripadvisor.com/Restaurant_Review-g60922-d443611-Reviews-Bambara-Salt_Lake_City_Utah.html?t=28965#REVIEWS,514,"We try to order it when we go, but it is often sold out. We have never been disappointed in anything we have ordered. The cocktails are wonderful although a bit pricey, especially since you get so little alcohol because of Utah liquor laws.",Bambara,"Salt Lake City, Utah",chelseabmw,40.7670126,-111.8904308,0.015625
"Colorado, United States of America",2015-01-17,https://media-cdn.tripadvisor.com/media/photo-s/05/f8/4b/53/red-rock-junction.jpg,https://www.tripadvisor.com/Restaurant_Review-g57097-d1466659-Reviews-Red_Rock_Junction-Park_City_Utah.html?t=28965#REVIEWS,392,The liquor laws in Utah have changed since I lived there in 1975. Then you needed to be a member of a private club to get a drink by the glass. Now Utah serves more alcohol per capita than Colorado. And there seem to be,Red Rock Junction,Colorado,2skidivers,38.7251776,-105.6077167,0.25
"Maybell, Moffat County, Colorado, United States of America",2014-06-02,https://media-cdn.tripadvisor.com/media/photo-s/05/f8/4b/53/red-rock-junction.jpg,https://www.tripadvisor.com/Restaurant_Review-g57097-d1466659-Reviews-Red_Rock_Junction-Park_City_Utah.html?t=28965#REVIEWS,392,"Unfortunately, they can not ""sell"" you a bottle ""to go"" so that you can enjoy at home. Crazy Utah liquor laws! Pizza was very good; service was great. We sat outside on the patio and people watched while we enjoyed our beer and meal.",Red Rock Junction,"Maybell, Colorado",sweetatr,40.5181867,-108.0866927,0.19428571428571426
"Perdido Key, Escambia County, Florida, United States of America",2017-04-26,https://media-cdn.tripadvisor.com/media/photo-f/01/8d/fd/09/view-from-kitchen-dining.jpg,https://www.tripadvisor.com/Restaurant_Review-g60724-d403403-Reviews-Miguel_s_Baja_Grill-Moab_Utah.html?t=28965#REVIEWS,1061,"Because of the Utah liquor laws the tequila in the margaritas were limited and so coming from southern states they are a lot more tame than we were used to. The chicken fatitas were very fresh with fresh tomatoes,bell peppers and cilantro..the waite staff were",Miguel's Baja Grill,"Perdido Key, Florida",rakams,30.300201,-87.4274773,0.04312925170068028
,2013-05-23,https://media-cdn.tripadvisor.com/media/photo-f/01/8d/fd/09/view-from-kitchen-dining.jpg,https://www.tripadvisor.com/Restaurant_Review-g60724-d403403-Reviews-Miguel_s_Baja_Grill-Moab_Utah.html?t=28965#REVIEWS,1061,"Utah has liquor laws that a different from many other states, so that Miguel’s serves 3.2 beer (domestic), 5% beer for three imported Meixcan labels, a short selection of wines and some really good Margaritas (other than Tequila shots that’s it for hard spirits). The",Miguel's Baja Grill,"Charlottesville, Virginia",VirginiaRambler,,,0.08229166666666665
"Ogden, Utah, United States of America",2017-07-15,https://media-cdn.tripadvisor.com/media/photo-s/06/c6/cb/c6/harley-bucks-grill.jpg,https://www.tripadvisor.com/Restaurant_Review-g57090-d7180173-Reviews-Harley_Bucks_Grill-Ogden_Utah.html?t=28965#REVIEWS,94,"Harley and Bucks is a great place to stop when you are in downtown Ogden. Food, drinks, appetizers, with lots of variety. Atmosphere is nice with lots of space and not so loud that you have to yell at your table companions. Good live music",Harley & Bucks Grill,"Ogden, Utah",Michael S,41.2230048,-111.9738429,0.4672727272727273
"Poynette, Columbia County, Wisconsin, United States of America",2017-04-08,https://media-cdn.tripadvisor.com/media/photo-s/06/c6/cb/c6/harley-bucks-grill.jpg,https://www.tripadvisor.com/Restaurant_Review-g57090-d7180173-Reviews-Harley_Bucks_Grill-Ogden_Utah.html?t=28965#REVIEWS,94,Jeff was a wonderful waiter and helped us through our selections. The staff was very attentive and attentive yet not intrusive. The Ahi Tuna appetizer was tremendous along with the prime rib and salmon fetechini main dishes. The creme' brule cheesecake was incredible as was,Harley & Bucks Grill,"Poynette, Wisconsin",kevs2011,43.3902644,-89.4028963,0.5533333333333333
"Las Vegas, Clark County, Nevada, United States of America",2017-04-08,https://media-cdn.tripadvisor.com/media/photo-s/06/c6/cb/c6/harley-bucks-grill.jpg,https://www.tripadvisor.com/Restaurant_Review-g57090-d7180173-Reviews-Harley_Bucks_Grill-Ogden_Utah.html?t=28965#REVIEWS,94,"Have been wanting to try this place for a while now. Ogden just started its restaurant week, when lots of restaurants around town run specials to get u in the door. So we stopped in for lunch. What a great way to start. The prime",Harley & Bucks Grill,LAs Vegas,AmyVenuss1,36.1662859,-115.149225,0.8
"Laguna Niguel, Orange County, California, United States of America",2016-12-29,https://media-cdn.tripadvisor.com/media/photo-s/06/c6/cb/c6/harley-bucks-grill.jpg,https://www.tripadvisor.com/Restaurant_Review-g57090-d7180173-Reviews-Harley_Bucks_Grill-Ogden_Utah.html?t=28965#REVIEWS,94,Food was fresh and there was a good selection in the menu. I had the seafood enchiladas. Very tasty and not too heavy. My husband shared the cactus stew which did look very good and he wanted to go here just to have this again.,Harley & Bucks Grill,Laguna Niguel,lagunaniguel-mom,33.5225261,-117.7075526,0.382
"Salt Lake City, Utah, United States of America",2016-11-16,https://media-cdn.tripadvisor.com/media/photo-s/06/c6/cb/c6/harley-bucks-grill.jpg,https://www.tripadvisor.com/Restaurant_Review-g57090-d7180173-Reviews-Harley_Bucks_Grill-Ogden_Utah.html?t=28965#REVIEWS,94,"Thought we'd try something different and eat in downtown Ogden. Friday evening, 5:15 PM. Perhaps we were there before the rush or all the cool kids, but we were for a time the only patrons in the restaurant. Initial impressions were bad, there is a",Harley & Bucks Grill,"Salt Lake City, Utah",Russell L,40.7670126,-111.8904308,-0.06999999999999998
"Ogden, Utah, United States of America",2016-10-17,https://media-cdn.tripadvisor.com/media/photo-s/06/c6/cb/c6/harley-bucks-grill.jpg,https://www.tripadvisor.com/Restaurant_Review-g57090-d7180173-Reviews-Harley_Bucks_Grill-Ogden_Utah.html?t=28965#REVIEWS,94,OUTSTANDING! We came as a party of 8 and we all loved the food and the ambiance. My husband had the lobster mac and cheese and he hasn't stopped talking about it. I always go for the seafood cocktail and the house salad with tuna.,Harley & Bucks Grill,"Ogden, Utah",Melissa L,41.2230048,-111.9738429,0.6625
"Pittsford, Pittsford Town, Monroe County, New York, United States of America",2016-10-15,https://media-cdn.tripadvisor.com/media/photo-s/06/c6/cb/c6/harley-bucks-grill.jpg,https://www.tripadvisor.com/Restaurant_Review-g57090-d7180173-Reviews-Harley_Bucks_Grill-Ogden_Utah.html?t=28965#REVIEWS,94,The atmosphere and local performers are the main reason to eat here. Food is overpriced for the way it is served. Service is sloe and my salad came with my meal instead of before. Also it seems they only have one beer and wine list,Harley & Bucks Grill,PIttsford,momma_n3_travel,43.090959,-77.515298,0.05555555555555555
"Brownwood, Brown County, Texas, United States of America",2016-08-14,https://media-cdn.tripadvisor.com/media/photo-s/06/c6/cb/c6/harley-bucks-grill.jpg,https://www.tripadvisor.com/Restaurant_Review-g57090-d7180173-Reviews-Harley_Bucks_Grill-Ogden_Utah.html?t=28965#REVIEWS,94,"My daughter and I stopped in Ogden for the night on our cross country journey. We had dinner here and it was fantastic! After eating road food all day this fresh, delicious pasta with perfectly grilled chicken was heavenly. The service was fantastic, too.",Harley & Bucks Grill,"Brownwood, Texas",gusngladisP,31.7093197,-98.9911611,0.3714285714285714
"Rio Rancho, Sandoval County, New Mexico, United States of America",2016-08-09,https://media-cdn.tripadvisor.com/media/photo-s/06/c6/cb/c6/harley-bucks-grill.jpg,https://www.tripadvisor.com/Restaurant_Review-g57090-d7180173-Reviews-Harley_Bucks_Grill-Ogden_Utah.html?t=28965#REVIEWS,94,It looks like a biker bar but it was very family friendly. More of a burger place and they are good. Be sure to try there Poblano Crab Soup.,Harley & Bucks Grill,Rio Rancho,steeler1mws,35.233375,-106.6644716,0.45499999999999996
"Bellbird, Cessnock, NSW, Australia",2016-11-18,https://media-cdn.tripadvisor.com/media/photo-f/02/2a/61/16/outside.jpg,https://www.tripadvisor.com/Restaurant_Review-g3483453-d1833531-Reviews-Ebenezer_s_Barn_Grill-Bryce_Canyon_City_Utah.html?t=28965#REVIEWS,501,The Utah liquor laws are certainly unusual .In Utah you are not allowed to carry your drink yourself so you order it at the bar and the server carries it back to your table while you walk behind . Next the show ! It is,Ebenezer's Barn & Grill,"Bellbird, Australia",Travelntomos,-32.8549975,151.3183296,-0.05
"Liberty, Murray, Salt Lake County, Utah, United States of America",2014-08-05,https://media-cdn.tripadvisor.com/media/photo-s/02/47/71/10/green-globe.jpg,https://www.tripadvisor.com/Restaurant_Review-g57090-d839218-Reviews-Tona-Ogden_Utah.html?t=28965#REVIEWS,274,"I assumed it was due to her age and liquor laws, I made a comment to that and she said nothing. So another waitress come over and she too my beer order. 15 minutes later I had not been served. When I asked why I",Tona,"Liberty, Utah, United States",Dennis C,40.6393918,-111.8946576,-0.0625
"Eden, Weber County, Utah, United States of America",2015-01-02,https://media-cdn.tripadvisor.com/media/photo-f/07/1a/ff/fd/a-beautiful-red-blown.jpg,https://www.tripadvisor.com/Restaurant_Review-g57021-d6878503-Reviews-Cinnabar-Huntsville_Utah.html?t=28965#REVIEWS,9,"It is not the Cinnabar that has made up this policy, but Utah State Liquor laws that require food with alcohol...just the way it is...but then again it is a win because the food is exceptional!",Cinnabar,"Eden, Utah",Rower412,41.3004965,-111.8121612,0.8166666666666667
"San Mateo County, California, United States of America",2015-03-04,https://media-cdn.tripadvisor.com/media/photo-o/09/3f/e7/89/dickey-s-barbecue-pit.jpg,https://www.tripadvisor.com/Restaurant_Review-g57044-d6533157-Reviews-Dickey_s_Barbecue_Pit-Lehi_Utah.html?t=28965#REVIEWS,18,We were delighted to get some savory barbeque. It's too bad (due to state liquor laws) that they don't serve beer here too.,Dickey's Barbecue Pit,"San Mateo, California",Sunchaser8,37.496904,-122.3330573,-0.04166666666666663
,2013-04-06,https://media-cdn.tripadvisor.com/media/photo-s/03/72/1e/fc/getlstd-property-photo.jpg,https://www.tripadvisor.com/Restaurant_Review-g57097-d3840195-Reviews-Tavern-Park_City_Utah.html?t=28965#REVIEWS,21,"So as to advise, if traveling to Park City with minors become familiar with the local liquor laws. This is an establishment that serves booze, as well as wine and beer, and also allows minors. This evening we weren't particularly hungry (had lunch at Stein",Tavern,Foodie in Michigan,epicurian46,,,0.18055555555555555
"Florida, United States of America",2017-09-14,https://media-cdn.tripadvisor.com/media/photo-f/0b/06/a9/63/enter.jpg,https://www.tripadvisor.com/Restaurant_Review-g57119-d4432661-Reviews-Roys_Pizza_and_Pasta-St_George_Utah.html?t=28965#REVIEWS,56,I'll continue to look for a more outstanding pizza and I'll let you know when I find it . But until that time comes try Roy's.I've been to just about all the pizza joints and this one is the Best. I have not eaten in,Roys Pizza and Pasta,florida,jpb56,27.7567667,-81.4639835,0.6666666666666666
"Draper, Salt Lake County, Utah, United States of America",2017-09-09,https://media-cdn.tripadvisor.com/media/photo-f/0b/06/a9/63/enter.jpg,https://www.tripadvisor.com/Restaurant_Review-g57119-d4432661-Reviews-Roys_Pizza_and_Pasta-St_George_Utah.html?t=28965#REVIEWS,56,I had the cowboy Hawaiian pizza. It was very good. The salad was bland. The service from the college students was very good.,Roys Pizza and Pasta,"Draper, Utah",Dunn45,40.5246711,-111.8638226,0.5511111111111111
"St. George, Washington County, Utah, United States of America",2017-08-19,https://media-cdn.tripadvisor.com/media/photo-f/0b/06/a9/63/enter.jpg,https://www.tripadvisor.com/Restaurant_Review-g57119-d4432661-Reviews-Roys_Pizza_and_Pasta-St_George_Utah.html?t=28965#REVIEWS,56,Most national chains and franchises teach proven management technique. This place (although it says it has been in business many years) seems to be a group of college students trying to make a few extra bucks without any training at all. They are very friendly,Roys Pizza and Pasta,"St. George, Utah",eremitic,37.104153,-113.5841313,0.2575
"St. George, Washington County, Utah, United States of America",2017-08-19,https://media-cdn.tripadvisor.com/media/photo-f/0b/06/a9/63/enter.jpg,https://www.tripadvisor.com/Restaurant_Review-g57119-d4432661-Reviews-Roys_Pizza_and_Pasta-St_George_Utah.html?t=28965#REVIEWS,56,"The server was friendly and helpful. The side salad was quite average, but nice. The pizza was exceptional - very good. Our overall experience was relaxed. Thank you!",Roys Pizza and Pasta,"St. George, Utah",PaulEugeneG,37.104153,-113.5841313,0.40027777777777773
"St. George, Washington County, Utah, United States of America",2017-06-03,https://media-cdn.tripadvisor.com/media/photo-f/0b/06/a9/63/enter.jpg,https://www.tripadvisor.com/Restaurant_Review-g57119-d4432661-Reviews-Roys_Pizza_and_Pasta-St_George_Utah.html?t=28965#REVIEWS,56,"Great place. The waitress was very friendly and made suggestions for my companion and me. She raved about the cheese sticks and my companion heartily agreed. They were tasty but I'm not a big cheese person. My companion opted for a 10"" meat lovers pizza",Roys Pizza and Pasta,"St. George, Utah",MikeH001,37.104153,-113.5841313,0.4291666666666667
"Colorado, United States of America",2014-12-06,https://media-cdn.tripadvisor.com/media/photo-s/08/31/36/41/karaoke-nights.jpg,https://www.tripadvisor.com/Restaurant_Review-g56964-d4628491-Reviews-Leatherheads_Sports_Bar_and_Grill-Draper_Utah.html?t=28965#REVIEWS,23,"We should have gotten the hint from the hotel clerk when he did not give good comments but we were tired and hungry. Don't go here if you have other options. Also, being from Colorado the liquor laws in UT are stupid!",Leatherheads Sports Bar and Grill,colorado,playabaja,38.7251776,-105.6077167,-0.20625
"Arkansas, United States of America",2016-12-29,https://media-cdn.tripadvisor.com/media/photo-s/06/95/09/d5/handle.jpg,https://www.tripadvisor.com/Restaurant_Review-g57097-d7059785-Reviews-Handle-Park_City_Utah.html?t=28965#REVIEWS,235,"Even though they are limited by the liquor laws in Utah, they have a great selection. My husband likes Bourbon and at the time they had a lot to try. Plus, with the restrictions he can try more!",Handle,Arkansas,33andfree,35.2048883,-92.4479108,0.4511904761904762
"Salt Lake City, Utah, United States of America",2015-04-21,https://media-cdn.tripadvisor.com/media/photo-s/06/95/09/d5/handle.jpg,https://www.tripadvisor.com/Restaurant_Review-g57097-d7059785-Reviews-Handle-Park_City_Utah.html?t=28965#REVIEWS,235,They had a good selection of liquor and a fun menu that was very well executed. We've been debating where to book for Savor the Summit this year and Handle may have just won our reservations by being awesome. Food: We had the Shishito peppers,Handle,"Salt Lake City, Utah",cslebn,40.7670126,-111.8904308,0.55
"Marblehead, Essex, Massachusetts, United States of America",2016-08-20,https://media-cdn.tripadvisor.com/media/photo-s/06/bf/55/27/red-tail-grill.jpg,https://www.tripadvisor.com/Restaurant_Review-g57097-d3343742-Reviews-Red_Tail_Grill-Park_City_Utah.html?t=28965#REVIEWS,212,Learned a little oddity of Utah liquor laws ...apparently cannot sit at a restaurant table and just drink...must order some food item. However - 1 item will cover you for as long as you sit there!,Red Tail Grill,"Marblehead, Massachusetts",Greg D,42.500096,-70.8578253,-0.125
"Indianapolis, Marion County, Indiana, United States of America",2015-06-23,https://media-cdn.tripadvisor.com/media/photo-s/06/bf/55/27/red-tail-grill.jpg,https://www.tripadvisor.com/Restaurant_Review-g57097-d3343742-Reviews-Red_Tail_Grill-Park_City_Utah.html?t=28965#REVIEWS,212,"This to relate a brief account of the varying liquor laws of Utah requiring that patrons of an establishment with a 'restaurant license' be limited to a single alcoholic beverage unless food is ordered. Unusual (to us as visitors) but on reflection, a good idea.",Red Tail Grill,"Indianapolis, United States",Leland C S,39.7683331,-86.1583502,0.08452380952380951
"Providence, Cache County, Utah, United States of America",2016-11-01,https://media-cdn.tripadvisor.com/media/photo-f/02/e7/22/ac/tandoori-oven.jpg,https://www.tripadvisor.com/Restaurant_Review-g57049-d1400003-Reviews-Tandoori_Oven-Logan_Utah.html?t=28965#REVIEWS,185,"Their Vindaloo is outstanding -- I always ask for ""extra spicy."" They also serve beer and wine, which, if you are familiar with Utah's weird liquor laws, is important to know.",Tandoori Oven,"Providence, Utah",pdsmitten,41.7062379,-111.8177,0.155
"Taos, Taos County, New Mexico, United States of America",2014-05-28,https://media-cdn.tripadvisor.com/media/photo-s/06/09/cd/4c/the-beehive-grill.jpg,https://www.tripadvisor.com/Restaurant_Review-g57049-d1546734-Reviews-The_Beehive_Grill-Logan_Utah.html?t=28965#REVIEWS,298,"Logan Utah is not known for its wide selection of fine eating establishments, and Utah's liquor laws are famous for all the wrong reasons. However, The Beehive Grill is a good local eating place (not a chain), with a range of food for both meat",The Beehive Grill,"Taos, New Mexico",John J,36.4072485,-105.5730665,0.16944444444444443
